District,Station_name,State,Agency_name,Year,level,lat,long,is_filled
Sheopur,Telipura,Madhya Pradesh,Madhya Pradesh GW,2017,26.6,26.11638556,77.10540556,False
Sheopur,Piparwash,Madhya Pradesh,Madhya Pradesh GW,2017,6.6,25.91213889,77.3383,False
Sheopur,Bagadua,Madhya Pradesh,Madhya Pradesh GW,2017,21.3,25.79088278,76.63645361,False
Sheopur,Bagadua,Madhya Pradesh,Madhya Pradesh GW,2018,22.125,25.79088278,76.63645361,False
Sheopur,Jaini,Madhya Pradesh,Madhya Pradesh GW,2017,16.5,25.8760725,76.69283083,False
Sheopur,Jaini,Madhya Pradesh,Madhya Pradesh GW,2018,16.5,25.8760725,76.69283083,False
Sheopur,Jawdeshwar,Madhya Pradesh,Madhya Pradesh GW,2017,31.0,25.81775472,76.65081389,False
Sheopur,Jawdeshwar,Madhya Pradesh,Madhya Pradesh GW,2018,31.0,25.81775472,76.65081389,False
Sheopur,Chandrapura,Madhya Pradesh,Madhya Pradesh GW,2018,18.95,25.57194528,76.65352889,False
Sheopur,Chandrapura,Madhya Pradesh,Madhya Pradesh GW,2019,13.4,25.57194528,76.65352889,False
Sheopur,Kanapur,Madhya Pradesh,Madhya Pradesh GW,2018,3.825,25.64294,76.62905944,False
Sheopur,Kanapur,Madhya Pradesh,Madhya Pradesh GW,2019,2.1,25.64294,76.62905944,False
Sheopur,Lalitpura,Madhya Pradesh,Madhya Pradesh GW,2018,6.75,25.46805028,76.62411472,False
Sheopur,Mundla,Madhya Pradesh,Madhya Pradesh GW,2018,4.775,25.51824028,76.65401917,False
Sheopur,Vaddakhedi,Madhya Pradesh,Madhya Pradesh GW,2018,7.3,25.60888889,76.70416667,False
Sheopur,Vaddakhedi,Madhya Pradesh,Madhya Pradesh GW,2019,4.85,25.60888889,76.70416667,False
Sheopur,Alapura,Madhya Pradesh,Madhya Pradesh GW,2018,12.075,25.53653806,76.57953222,False
Sheopur,Bada kheda,Madhya Pradesh,Madhya Pradesh GW,2018,2.45,25.59902472,76.58135028,False
Sheopur,Bagwada,Madhya Pradesh,Madhya Pradesh GW,2018,16.225,25.67806361,76.61194611,False
Sheopur,Bijarpur,Madhya Pradesh,Madhya Pradesh GW,2018,3.5749999999999997,25.61339306,76.56596528,False
Sheopur,Dori,Madhya Pradesh,Madhya Pradesh GW,2018,10.9,25.66333333,76.58055556,False
Sheopur,Galmanya,Madhya Pradesh,Madhya Pradesh GW,2018,7.8,25.51168778,76.63699,False
Sheopur,Luhad,Madhya Pradesh,Madhya Pradesh GW,2018,3.125,25.52454167,76.60111111,False
Sheopur,Sheopur,Madhya Pradesh,Madhya Pradesh GW,2021,20.94774786842105,25.75,76.71167,False
Sheopur,Sheopur,Madhya Pradesh,Madhya Pradesh GW,2022,22.719029026785712,25.75,76.71167,False
Sheopur,Sheopur,Madhya Pradesh,Madhya Pradesh GW,2023,23.622641962962966,25.75,76.71167,False
Sheopur,Sheopur,Madhya Pradesh,Madhya Pradesh GW,2024,32.394858375,25.75,76.71167,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2015,4.966666666666666,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2016,4.633333333333334,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2017,5.533333333333334,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2018,8.0,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2019,3.9,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2020,3.1,23.98271806,75.22811194,False
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2021,5.1,23.98271806,75.22811194,True
Mandsaur,Afjalpur,Madhya Pradesh,Madhya Pradesh GW,2022,6.1,23.98271806,75.22811194,True
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2015,6.183333333333334,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2016,5.800000000000001,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2017,6.699999999999999,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2018,6.5,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2019,3.8499999999999996,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2020,4.35,24.2252625,75.06965056,False
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2021,6.35,24.2252625,75.06965056,True
Mandsaur,Badri,Madhya Pradesh,Madhya Pradesh GW,2022,7.35,24.2252625,75.06965056,True
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2015,6.0,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2016,6.15,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2017,5.6,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2018,5.699999999999999,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2019,3.35,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2020,3.3,24.16941306,74.99294056,False
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2021,5.3,24.16941306,74.99294056,True
Mandsaur,Bahi,Madhya Pradesh,Madhya Pradesh GW,2022,6.3,24.16941306,74.99294056,True
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2015,3.5,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2016,4.0,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2017,4.05,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2018,4.3,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2019,3.2,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2020,2.9,24.30915667,75.09207639,False
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2021,4.9,24.30915667,75.09207639,True
Mandsaur,Bandpiplya,Madhya Pradesh,Madhya Pradesh GW,2022,5.9,24.30915667,75.09207639,True
Mandsaur,Banikhedi,Madhya Pradesh,Madhya Pradesh GW,2015,4.25,23.95087917,75.08967722,False
Mandsaur,Banikhedi,Madhya Pradesh,Madhya Pradesh GW,2016,5.5,23.95087917,75.08967722,False
Mandsaur,Banikhedi,Madhya Pradesh,Madhya Pradesh GW,2017,4.9,23.95087917,75.08967722,False
Mandsaur,Banikhedi,Madhya Pradesh,Madhya Pradesh GW,2018,4.7,23.95087917,75.08967722,False
Mandsaur,Banikhedi,Madhya Pradesh,Madhya Pradesh GW,2019,5.0,23.95087917,75.08967722,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2015,8.149999999999999,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2016,7.8,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2017,6.3,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2018,6.3,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2019,3.75,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2020,4.3,24.23053556,74.99566694,False
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2021,6.3,24.23053556,74.99566694,True
Mandsaur,Barkheda Panth,Madhya Pradesh,Madhya Pradesh GW,2022,7.3,24.23053556,74.99566694,True
Mandsaur,Bhatrewas,Madhya Pradesh,Madhya Pradesh GW,2015,7.95,23.96712139,75.19384361,False
Mandsaur,Bhatrewas,Madhya Pradesh,Madhya Pradesh GW,2016,5.6,23.96712139,75.19384361,False
Mandsaur,Bhatrewas,Madhya Pradesh,Madhya Pradesh GW,2017,6.6,23.96712139,75.19384361,False
Mandsaur,Bhatrewas,Madhya Pradesh,Madhya Pradesh GW,2018,14.9,23.96712139,75.19384361,False
Mandsaur,Bhunyakhedi,Madhya Pradesh,Madhya Pradesh GW,2015,6.1,24.10135556,75.04342083,False
Mandsaur,Bhunyakhedi,Madhya Pradesh,Madhya Pradesh GW,2016,6.449999999999999,24.10135556,75.04342083,False
Mandsaur,Bhunyakhedi,Madhya Pradesh,Madhya Pradesh GW,2017,6.2,24.10135556,75.04342083,False
Mandsaur,Bhunyakhedi,Madhya Pradesh,Madhya Pradesh GW,2018,6.25,24.10135556,75.04342083,False
Mandsaur,Bhunyakhedi,Madhya Pradesh,Madhya Pradesh GW,2019,3.9000000000000004,24.10135556,75.04342083,False
Mandsaur,Bhuwangarh,Madhya Pradesh,Madhya Pradesh GW,2015,3.95,23.91619306,75.35630444,False
Mandsaur,Bhuwangarh,Madhya Pradesh,Madhya Pradesh GW,2016,5.6,23.91619306,75.35630444,False
Mandsaur,Bhuwangarh,Madhya Pradesh,Madhya Pradesh GW,2017,4.8,23.91619306,75.35630444,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2015,7.7,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2016,6.800000000000001,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2017,5.05,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2018,6.0,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2019,3.3000000000000003,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2020,4.1,24.14653806,75.02320833,False
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2021,6.1,24.14653806,75.02320833,True
Mandsaur,Botalganj,Madhya Pradesh,Madhya Pradesh GW,2022,7.1,24.14653806,75.02320833,True
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2015,6.449999999999999,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2016,5.5,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2017,6.6,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2018,6.8,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2019,6.4,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2020,3.6,24.06388083,75.11871556,False
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2021,5.6,24.06388083,75.11871556,True
Mandsaur,Changli,Madhya Pradesh,Madhya Pradesh GW,2022,6.6,24.06388083,75.11871556,True
Mandsaur,Chirmoliya,Madhya Pradesh,Madhya Pradesh GW,2015,4.866666666666666,24.02060222,75.25655222,False
Mandsaur,Chirmoliya,Madhya Pradesh,Madhya Pradesh GW,2016,3.8666666666666667,24.02060222,75.25655222,False
Mandsaur,Chirmoliya,Madhya Pradesh,Madhya Pradesh GW,2017,4.25,24.02060222,75.25655222,False
Mandsaur,Chirmoliya,Madhya Pradesh,Madhya Pradesh GW,2018,4.066666666666666,24.02060222,75.25655222,False
Mandsaur,Chirmoliya,Madhya Pradesh,Madhya Pradesh GW,2019,4.3,24.02060222,75.25655222,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2015,3.95,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2016,1.2,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2017,3.5,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2018,4.0,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2019,3.6,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2020,2.1,23.95050417,75.12678028,False
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2021,4.1,23.95050417,75.12678028,True
Mandsaur,Dhundhadaka,Madhya Pradesh,Madhya Pradesh GW,2022,5.1,23.95050417,75.12678028,True
Mandsaur,Galyakhedi,Madhya Pradesh,Madhya Pradesh GW,2015,9.35,24.04624083,74.99714194,False
Mandsaur,Galyakhedi,Madhya Pradesh,Madhya Pradesh GW,2016,8.75,24.04624083,74.99714194,False
Mandsaur,Galyakhedi,Madhya Pradesh,Madhya Pradesh GW,2017,8.55,24.04624083,74.99714194,False
Mandsaur,Galyakhedi,Madhya Pradesh,Madhya Pradesh GW,2018,10.2,24.04624083,74.99714194,False
Mandsaur,Galyakhedi,Madhya Pradesh,Madhya Pradesh GW,2019,5.449999999999999,24.04624083,74.99714194,False
Mandsaur,Jaggakhedi (nahargarh),Madhya Pradesh,Madhya Pradesh GW,2015,5.5,24.10643278,75.08603528,False
Mandsaur,Jaggakhedi (nahargarh),Madhya Pradesh,Madhya Pradesh GW,2016,4.55,24.10643278,75.08603528,False
Mandsaur,Jaggakhedi (nahargarh),Madhya Pradesh,Madhya Pradesh GW,2017,4.5,24.10643278,75.08603528,False
Mandsaur,Jaggakhedi (nahargarh),Madhya Pradesh,Madhya Pradesh GW,2018,4.6,24.10643278,75.08603528,False
Mandsaur,Jaggakhedi (nahargarh),Madhya Pradesh,Madhya Pradesh GW,2019,4.4,24.10643278,75.08603528,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2015,4.8500000000000005,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2016,4.75,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2017,4.583333333333333,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2018,3.8499999999999996,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2019,0.9,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2020,2.5,24.13383,75.25271472,False
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2021,4.5,24.13383,75.25271472,True
Mandsaur,Kachnara,Madhya Pradesh,Madhya Pradesh GW,2022,5.5,24.13383,75.25271472,True
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2015,3.8499999999999996,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2016,5.75,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2017,4.3,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2018,4.550000000000001,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2019,4.6,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2020,2.6,24.29830528,74.99489139,False
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2021,4.6,24.29830528,74.99489139,True
Mandsaur,Kherkheda,Madhya Pradesh,Madhya Pradesh GW,2022,5.6,24.29830528,74.99489139,True
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2015,7.6,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2016,7.4,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2017,6.550000000000001,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2018,6.75,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2019,3.8000000000000003,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2020,3.1,24.28037361,74.98967694,False
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2021,5.1,24.28037361,74.98967694,True
Mandsaur,Malhargarh (np),Madhya Pradesh,Madhya Pradesh GW,2022,6.1,24.28037361,74.98967694,True
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2015,10.8,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2016,4.5,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2017,8.15,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2018,7.800000000000001,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2019,8.2,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2020,3.0,24.66666667,75.66666667,False
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2021,5.0,24.66666667,75.66666667,True
Mandsaur,Mandsaur,Madhya Pradesh,Madhya Pradesh GW,2022,6.0,24.66666667,75.66666667,True
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2015,16.3,23.85425639,75.14806278,False
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2016,6.15,23.85425639,75.14806278,False
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2017,5.866666666666667,23.85425639,75.14806278,False
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2018,5.866666666666667,23.85425639,75.14806278,True
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2019,3.75,23.85425639,75.14806278,False
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2020,2.9,23.85425639,75.14806278,False
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2021,4.9,23.85425639,75.14806278,True
Mandsaur,Nagri (np),Madhya Pradesh,Madhya Pradesh GW,2022,5.9,23.85425639,75.14806278,True
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2015,5.8,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2016,5.65,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2017,5.449999999999999,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2018,5.800000000000001,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2019,3.35,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2020,3.4,24.26799889,75.05074667,False
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2021,5.4,24.26799889,75.05074667,True
Mandsaur,Narayangarh (np),Madhya Pradesh,Madhya Pradesh GW,2022,6.4,24.26799889,75.05074667,True
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2015,5.35,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2016,4.3,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2017,5.5,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2018,6.1,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2019,5.7,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2020,4.2,23.9287375,75.39646722,False
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2021,6.2,23.9287375,75.39646722,True
Mandsaur,Ralayata,Madhya Pradesh,Madhya Pradesh GW,2022,7.2,23.9287375,75.39646722,True
Mandsaur,Songari,Madhya Pradesh,Madhya Pradesh GW,2015,10.600000000000001,24.00059472,75.09665556,False
Mandsaur,Songari,Madhya Pradesh,Madhya Pradesh GW,2016,7.0,24.00059472,75.09665556,False
Mandsaur,Songari,Madhya Pradesh,Madhya Pradesh GW,2017,7.6,24.00059472,75.09665556,False
Mandsaur,Songari,Madhya Pradesh,Madhya Pradesh GW,2018,15.25,24.00059472,75.09665556,False
Mandsaur,Songari,Madhya Pradesh,Madhya Pradesh GW,2019,7.9,24.00059472,75.09665556,False
Mandsaur,Napakheda,Madhya Pradesh,Madhya Pradesh GW,2015,4.6,24.22852056,75.20510722,False
Mandsaur,Napakheda,Madhya Pradesh,Madhya Pradesh GW,2016,4.3,24.22852056,75.20510722,False
Mandsaur,Napakheda,Madhya Pradesh,Madhya Pradesh GW,2017,4.2,24.22852056,75.20510722,False
Mandsaur,Napakheda,Madhya Pradesh,Madhya Pradesh GW,2018,4.35,24.22852056,75.20510722,False
Mandsaur,Napakheda,Madhya Pradesh,Madhya Pradesh GW,2019,2.6500000000000004,24.22852056,75.20510722,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2015,7.7,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2016,6.266666666666666,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2017,6.6,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2018,6.1000000000000005,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2019,4.05,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2020,5.1,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2021,5.8636196,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2022,9.483442292079209,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2023,10.019690397247707,24.28866972,75.02388083,False
Mandsaur,Paheda,Madhya Pradesh,Madhya Pradesh GW,2024,9.649549933333333,24.28866972,75.02388083,False
Mandsaur,Piplyapanth,Madhya Pradesh,Madhya Pradesh GW,2015,6.25,24.19698222,75.00448944,False
Mandsaur,Piplyapanth,Madhya Pradesh,Madhya Pradesh GW,2016,4.9,24.19698222,75.00448944,False
Mandsaur,Piplyapanth,Madhya Pradesh,Madhya Pradesh GW,2017,4.5,24.19698222,75.00448944,False
Mandsaur,Piplyapanth,Madhya Pradesh,Madhya Pradesh GW,2018,4.7,24.19698222,75.00448944,False
Mandsaur,Piplyapanth,Madhya Pradesh,Madhya Pradesh GW,2019,3.05,24.19698222,75.00448944,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2015,4.35,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2016,4.25,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2017,4.5,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2018,5.1,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2019,4.6,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2020,2.9,24.2510225,75.20149333,False
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2021,4.9,24.2510225,75.20149333,True
Mandsaur,Takrawad,Madhya Pradesh,Madhya Pradesh GW,2022,5.9,24.2510225,75.20149333,True
Mandsaur,Babulda,Madhya Pradesh,Madhya Pradesh GW,2015,4.65,24.47420111,75.68582222,False
Mandsaur,Babulda,Madhya Pradesh,Madhya Pradesh GW,2016,5.45,24.47420111,75.68582222,False
Mandsaur,Babulda,Madhya Pradesh,Madhya Pradesh GW,2017,5.4,24.47420111,75.68582222,False
Mandsaur,Bardiya,Madhya Pradesh,Madhya Pradesh GW,2015,4.95,24.03169722,75.62065,False
Mandsaur,Bardiya,Madhya Pradesh,Madhya Pradesh GW,2016,4.65,24.03169722,75.62065,False
Mandsaur,Bardiya,Madhya Pradesh,Madhya Pradesh GW,2017,4.6,24.03169722,75.62065,False
Mandsaur,Bhanpura (np),Madhya Pradesh,Madhya Pradesh GW,2015,6.25,24.52257944,75.73708056,False
Mandsaur,Bhanpura (np),Madhya Pradesh,Madhya Pradesh GW,2016,4.15,24.52257944,75.73708056,False
Mandsaur,Bhanpura (np),Madhya Pradesh,Madhya Pradesh GW,2017,5.05,24.52257944,75.73708056,False
Mandsaur,Bhanpura (np),Madhya Pradesh,Madhya Pradesh GW,2018,5.05,24.52257944,75.73708056,True
Mandsaur,Bhanpura (np),Madhya Pradesh,Madhya Pradesh GW,2019,0.6,24.52257944,75.73708056,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2015,5.7,24.4316275,75.69679222,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2016,5.5,24.4316275,75.69679222,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2017,5.2,24.4316275,75.69679222,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2018,5.2,24.4316275,75.69679222,True
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2019,0.8,24.4316275,75.69679222,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2020,3.4,24.4316275,75.69679222,False
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2021,5.4,24.4316275,75.69679222,True
Mandsaur,Dudhakhedi,Madhya Pradesh,Madhya Pradesh GW,2022,6.4,24.4316275,75.69679222,True
Mandsaur,Ledi Khurd,Madhya Pradesh,Madhya Pradesh GW,2015,6.45,24.52361139,75.871845,False
Mandsaur,Ledi Khurd,Madhya Pradesh,Madhya Pradesh GW,2016,5.65,24.52361139,75.871845,False
Mandsaur,Ledi Khurd,Madhya Pradesh,Madhya Pradesh GW,2017,5.0,24.52361139,75.871845,False
Mandsaur,Ledi Khurd,Madhya Pradesh,Madhya Pradesh GW,2018,4.1,24.52361139,75.871845,False
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2015,4.3,24.62697361,75.72971917,False
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2016,4.05,24.62697361,75.72971917,False
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2017,4.0,24.62697361,75.72971917,False
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2018,4.0,24.62697361,75.72971917,True
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2019,4.0,24.62697361,75.72971917,True
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2020,4.1,24.62697361,75.72971917,False
Mandsaur,Navali,Madhya Pradesh,Madhya Pradesh GW,2021,6.1,24.62697361,75.72971917,True
